title,Body,creationdate,acceptedanswerid,Score,tags,answercount,commentcount
"Bad Request from Yelp API","<p>Inspired by <a href=""https://github.com/Yelp/yelp-api/blob/master/v2/python/sample.py"">this Yelp tutorial</a>, I created a script to search for all gyms in a given city. I tweaked the script with <a href=""http://www.mfumagalli.com/wp/portfolio/nycbars/"">these updates</a> in order to return ALL gyms, not just the first 20. You can find the gist <a href=""https://gist.github.com/anonymous/42ffdf5deccde0746fd1"">here</a>. The SEARCH_LIMIT is 20.</p>

<p>I'm encountering a Bad Request error. I followed the Yelp Tutorial pretty closely, and am unsure of what it can be coming from -- I'm pretty sure the request is properly encoded, and all my API keys are right.</p>

<p>The print out is below:</p>

<pre><code>Traceback (most recent call last):
  File ""YelpSearch.py"", line 97, in &lt;module&gt;
    query_api()
  File ""YelpSearch.py"", line 74, in query_api
    response = search_yelp(offset) 
  File ""YelpSearch.py"", line 67, in search_yelp
    return request(API_HOST, SEARCH_PATH, url_params=url_params)
  File ""YelpSearch.py"", line 53, in request
    conn = urllib2.urlopen(signed_url, None)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/urllib2.py"", line 127, in urlopen
    return _opener.open(url, data, timeout)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/urllib2.py"", line 410, in open
    response = meth(req, response)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/urllib2.py"", line 523, in http_response
    'http', request, response, code, msg, hdrs)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/urllib2.py"", line 448, in error
    return self._call_chain(*args)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/urllib2.py"", line 382, in _call_chain
    result = func(*args)
  File ""/System/Library/Frameworks/Python.framework/Versions/2.7/lib/python2.7/urllib2.py"", line 531, in http_error_default
    raise HTTPError(req.get_full_url(), code, msg, hdrs, fp)
urllib2.HTTPError: HTTP Error 400: Bad Request
</code></pre>
","2015-11-14 21:09:50","","6","<python><api><httprequest><http-error><yelp>","2","0"
"iOS Yelp OAuth Token Retrieval with URLRequest returning ""client_id or client_secret parameters not found","<p>I am attempting to retrieve an OAuth token to use Yelp's Fusion API from an iOS client using the native URL and URLRequest classes, but it is giving me this error in the ""tokenInfo"" variable:</p>

<pre><code>client_id or client_secret parameters not found. Make sure to provide 
client_id and client_secret in the body with the 
application/x-www-form-urlencoded content-type
</code></pre>

<p>Here is my code:</p>

<pre><code>func getToken(){
    var yelpTokenEndpoint = ""https://api.yelp.com/oauth2/token""
    var tokenURL = URL(string: yelpTokenEndpoint)

    let requestJSON: [String:String] = [""client_id"":""Not showing actual client id"", ""client_secret"":""Not Gonna Show My Actual Client Secret either"",""grant_type"":""client_credentials""]
    let requestData = try? JSONSerialization.data(withJSONObject: requestJSON)
    print(try? JSONSerialization.jsonObject(with: requestData!, options: []))
    var tokenURLRequest = URLRequest(url: tokenURL!)

    tokenURLRequest.httpMethod = ""POST""
    tokenURLRequest.httpBody = requestData!
    tokenURLRequest.setValue(""application/x-www-form-urlencoded"", forHTTPHeaderField: ""content-type"")

    let tokenSession = URLSession.shared

    let tokenTask = tokenSession.dataTask(with: tokenURLRequest) { (data, response, error) in
        if error != nil {
            print(""error getting your access token"")
            print(error!.localizedDescription)
        }

        if let data = data{
            do{
                if let tokenInfo = try JSONSerialization.jsonObject(with: data, options: []) as? [String:Any]{
                    let token: String = tokenInfo[""access_token""] as! String
                    print(token)
                }
            } catch {
                print(""Error converting to JSON"")
            }
        }
    }
    tokenTask.resume()
}
</code></pre>

<p>And yes, I am certain that I put the right client credentials in. Any help would be much appreciated, thanks!</p>
","2017-02-25 09:59:50","42660156","8","<ios><oauth><yelp><urlrequest>","1","0"
"Android OAUTH Without Any Special Library","<p>Quick background.  I am not a computer scientist or programmer.  Just trying to learn Android as a personal challenge (helps me stay in touch with the modern world, so I can understand my kids better).  I started out very simple, and am slowly trying to tackle more challenging skills.</p>

<p>Right now, I am struggling to get OAUTH authentication working to connect to the Yelp API.  I have read a bunch of blog posts.  I have searched and read a bunch of topics here.  Some are helpful, some are too advanced for me.</p>

<p>I understand that there are libraries that can be used for OAUTH.  For example, I can install the signpost library and use that.  That may be my next step.  Right now, I have been trying to connect to the YELP API without using any special library (remember, this is a learning exercise for me).</p>

<p>The YELP documentation seems simple enough.</p>

<p><a href=""https://i.stack.imgur.com/leuMw.png"" rel=""nofollow noreferrer"">Screenshot of YELP API documentation</a></p>

<p>I have my Client ID, and Client Secret.  I tried to request an access token using the following lines of code.</p>

<p><a href=""https://i.stack.imgur.com/768Wx.png"" rel=""nofollow noreferrer"">Lines of code used to request access token</a></p>

<p>My attempt fails miserably.  I get Error response code: 400.</p>

<p>Can you help point out my error?</p>

<p>Your help is greatly appreciated.</p>
","2017-02-26 19:55:14","","0","<android><oauth><yelp>","1","1"
"any way to get business data using URL of yelp?","<p>I am new to using <code>API of YELP</code> to get <code>business data</code>.</p>

<p>I have a only business URL like <code>""http://www.yelp.com/biz/1886-cafe-and-bakery-austin""</code> OR <code>""1886-cafe-and-bakery-austin""</code>.</p>

<p>Any way to get business perticular that url data using any API in YELP?</p>

<p>Please suggest me if any one have..</p>

<p><strong>NOTE: I solve issue: please refer below comment answer... thanks</strong></p>
","2013-06-19 10:02:29","","3","<api><url><yelp>","1","3"
"How does Yelp create the ""Review Highlights"" section?","<p>Take the following link as an example: <a href=""http://www.yelp.com/biz/chef-yu-new-york"" rel=""nofollow"">http://www.yelp.com/biz/chef-yu-new-york</a>.</p>

<p>In the section called 'Review Highlights', there are 3 phrases (spicy diced chicken, happy hour, lunch specials) that are highlighted based on reviews submitted by users. Obviously, these are the phrases that appeared most often, or longest phrases that appeared often, or some other logic. </p>

<p>Their official explanation is this:</p>

<blockquote>
  <p>In their reviews, Yelpers mentioned the linked phrases below a lot.
  And these aren't any old common phrases, they're also the ones that
  our Yelp Robots have determined are unique and good, quick ways to
  describe this business. Click any of the phrases to see all the
  reviews that mention it.</p>
</blockquote>

<p>My question is, what did they use to mine the text input to get these data points? Is it some algorithm based on Lempel Ziv, or some kind of map reduce? I was not a CS major, so probably am missing something foundational here. Would love some help, theories, etc. </p>

<p>Thanks!</p>
","2011-12-30 00:03:01","","1","<web-services><algorithm><search><text><yelp>","2","0"
"Meteor.js Package: Npm.require cannot find module","<p>I'm getting an error in a package I've created called yelp-o-auth. I'm using Meteor version 0.8.3</p>

<p>The error is</p>

<pre><code>errorError: Cannot find module 'yelp'
</code></pre>

<p>This is my code requiring it in yelp-o-auth.js</p>

<pre><code>var Yelp = Npm.require(""yelp"").createClient(auth);
</code></pre>

<p>This is in package.js</p>

<pre><code>Npm.depends({
    'yelp': '0.1.1'
});
</code></pre>

<p>When I run</p>

<pre><code>npm view yelp
</code></pre>

<p>it returns</p>

<pre><code>name: 'yelp',
  description: 'Library for interfacing with Yelp\'s API v2.0.',
  'dist-tags': { latest: '0.1.1' },
  versions: [ '0.1.0', '0.1.1' ],
...
</code></pre>
","2015-01-26 21:03:29","28162958","1","<meteor><meteorite><yelp>","1","0"
"Yelp API OAuth - oauth_signature","<p>I am trying to use the Yelp API in a Swift iOS app, but am new to encryption.  I understand that I am supposed to encrypt the signature with SHA1, but can't find good resources for doing this in Swift/Xcode.</p>

<p>Additionally, the Yelp docs say I am supposed to pass the signature value as ""The generated request signature, signed with the oauth_token_secret obtained"".  I don't understand what is meant by ""signed with"".  Link to the docs here: <a href=""https://www.yelp.com/developers/documentation/v2/authentication"" rel=""nofollow"" title=""Yelp Authentication"">Yelp Authentication</a></p>

<p>Any help would be hugely appreciated.</p>
","2015-12-09 22:03:02","","2","<ios><swift><oauth><sha1><yelp>","1","1"
"Parsing Yelp Search API results with JSON","<p>I'm using Yelp API v2.0 to implement their search function. The example I'm using is from their provided code and searches for ""tacos"" in ""SF"". The foreach loop is only displaying the business name but isn't showing the photo,address,city etc. Anyone know why?</p>

<p>snippet of returned data:</p>

<blockquote>
  <p>stdClass Object ( [region] => stdClass Object ( [span] => stdClass
  Object ( [latitude_delta] => 0.08240232 [longitude_delta] =>
  0.03271620000001 ) [center] => stdClass Object ( [latitude] => 37.7632466 [longitude] => -122.404672 ) ) [total] => 408 [businesses] => Array ( [0] => stdClass Object ( [is_claimed] => [rating] => 4.5 [mobile_url] =>
  <a href=""http://m.yelp.com/biz/el-tonayense-taco-truck-san-francisco-8"" rel=""nofollow"">http://m.yelp.com/biz/el-tonayense-taco-truck-san-francisco-8</a>
  [rating_img_url] =>
  <a href=""http://s3-media2.ak.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png"" rel=""nofollow"">http://s3-media2.ak.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png</a>
  [review_count] => 52 [name] => El Tonayense Taco Truck
  [snippet_image_url] =>
  <a href=""http://s3-media4.ak.yelpcdn.com/photo/LaQNO4xXgcH4FaITFkFGIg/ms.jpg"" rel=""nofollow"">http://s3-media4.ak.yelpcdn.com/photo/LaQNO4xXgcH4FaITFkFGIg/ms.jpg</a>
  [rating_img_url_small] =>
  <a href=""http://s3-media2.ak.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png"" rel=""nofollow"">http://s3-media2.ak.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png</a>
  [url] =>
  <a href=""http://www.yelp.com/biz/el-tonayense-taco-truck-san-francisco-8"" rel=""nofollow"">http://www.yelp.com/biz/el-tonayense-taco-truck-san-francisco-8</a>
  [snippet_text] => If you're a fan of tacos... If you don't mind eating
  standing up... If you can take a cab to the Best Buy... THEN DO IT.
  This taco truck served what are... [image_url] =>
  <a href=""http://s3-media1.ak.yelpcdn.com/bphoto/_siJl_0runh3B8VWVx5QdQ/ms.jpg"" rel=""nofollow"">http://s3-media1.ak.yelpcdn.com/bphoto/_siJl_0runh3B8VWVx5QdQ/ms.jpg</a>
  [categories] => Array ( [0] => Array ( [0] => Mexican [1] => mexican )
  [1] => Array ( [0] => Food Trucks [1] => foodtrucks ) )</p>
</blockquote>

<hr>

<p>snippet of code to request / parse data</p>

<pre><code>// Send Yelp API Call. cURL is a data transfer method: http://curl.haxx.se/docs/manpage.html
$ch = curl_init($signed_url);
curl_setopt($ch, CURLOPT_RETURNTRANSFER, true); 
curl_setopt($ch, CURLOPT_HEADER, 0);
$data = curl_exec($ch); // Yelp response
curl_close($ch);

// Handle Yelp response data
$response = json_decode($data);

// Print it for debugging
//print_r($response);

foreach($response-&gt;businesses as $business):
        echo ""&lt;img border=0 src='"".$business-&gt;photo_url.""'&gt;&lt;br/&gt;"";
        echo $business-&gt;name.""&lt;br/&gt;"";
        echo $business-&gt;address1.""&lt;br/&gt;"";
        echo $business-&gt;city .""&lt;br/&gt;"";
        echo $business-&gt;state .""&lt;br/&gt;"";
        echo $business-&gt;zip .""&lt;br/&gt;"";
        echo $business-&gt;latitude .""&lt;br/&gt;"";
        echo $business-&gt;longitude .""&lt;br/&gt;"";

        echo ""&lt;hr&gt;"";
    endforeach;

?&gt;
</code></pre>
","2013-07-16 19:00:55","","0","<php><json><api><parsing><yelp>","0","2"
"What is the correct method to output list contents using JSON?","<p>I'm using the yelp API in order to pull up random nearby listings for my website. From yelp's documentation on their website:</p>

<pre><code>rating                 number   Rating for this business (value ranges from 1, 1.5, ... 4.5, 5)
rating_img_url         string   URL to star rating image for this business (size = 84x17)
rating_img_url_small   string   URL to small version of rating image for this business (size = 50x10)
rating_img_url_large   string   URL to large version of rating image for this business (size = 166x30)
snippet_text           string   Snippet text associated with this business
snippet_image_url      string   URL of snippet image associated with this business
location               dict     Location data for this business
location.address       list     Address for this business. Only includes address fields.
location.display_address list   Address for this business formatted for display. Includes all address fields, cross streets and city, state_code, etc.
location.city          string   City for this business
location.state_code    string   ISO 3166-2 state code for this business
location.postal_code   string   Postal code for this business
location.country_code  string   ISO 3166-1 country code for this business
location.cross_streets string   Cross streets for this business
</code></pre>

<hr>

<p>How do I output the location variables such as location.display_address etc? My code below correctly outputs string and numbers by echoing ""$response->businesses->rating"". However, the last line of my code does not work.</p>

<pre><code>// Handle Yelp response data
$response = json_decode($data);
$business = $response-&gt;businesses;

$numbers = range(0, 19);
shuffle($numbers);
echo ""&lt;img src='"".$business[$numbers[$ran]]-&gt;image_url.""'&gt;&lt;br/&gt;"";
echo $business[$numbers[$ran]]-&gt;name.""&lt;br/&gt;"";
echo ""&lt;img border=0 src='"".$business[$numbers[$ran]]-&gt;rating_img_url_large.""'&gt;&lt;br/&gt;"";
echo ""&lt;br/&gt;"";

echo $business[$numbers[$ran]]-&gt;location[display_address].""&lt;br/&gt;"";
</code></pre>

<p>The error I get is</p>

<p><strong>""Fatal error: Cannot use object of type stdClass as array in /home/content/38/11397138/html/yelpcall.php on line 51""</strong></p>

<p><strong>EDIT:</strong> var dump returns:</p>

<pre><code>object(stdClass)#14 (6) { [""city""]=&gt; string(11) ""Chino Hills"" [""display_address""]=&gt; array(2) { [0]=&gt; string(14) ""2923 Chino Ave"" [1]=&gt; string(21) ""Chino Hills, CA 91709"" } [""postal_code""]=&gt; string(5) ""91709"" [""country_code""]=&gt; string(2) ""US"" [""address""]=&gt; array(1) { [0]=&gt; string(14) ""2923 Chino Ave"" } [""state_code""]=&gt; string(2) ""CA"" }
</code></pre>
","2013-07-22 07:32:13","17782366","0","<php><json><api><yelp>","2","2"
"npm package simple-oauth2 404 not found","<p>I have a weird bug going on with my code.</p>

<p>I'm using the simple-oauth2 library (<a href=""https://github.com/lelylan/simple-oauth2"" rel=""nofollow noreferrer"">https://github.com/lelylan/simple-oauth2</a>) and my code works fine on Windows.</p>

<p>When I try to run my code on a linux server (raspberry pi zero), the oauth library keeps on returning 404 Not Found for my oauth request (specifically ""Access Token Error Not Found"" as per the code below).</p>

<p>What's going on?</p>

<p>Code (working with Yelp API):</p>

<pre><code>var fs = require('fs');

var cID = fs.readFileSync('blahblahblah', 'utf8');
var cSecret = fs.readFileSync('blahblahblah2', 'utf8');

var credentials = {
    client: {
        id: cID,
        secret: cSecret
    },
    auth: {
        tokenHost: 'https://api.yelp.com',
        tokenPath: '/oauth2/token'
    }
};

var oauth2 = require('simple-oauth2').create(credentials);
var tokenConfig = {};

module.exports.gimmeMuhToken = function(cb) {
    oauth2.clientCredentials.getToken(tokenConfig, function(error, result) {
        if (error) {
            return console.log('Access Token Error', error.message);
        }
        cb(oauth2.accessToken.create(result).token.access_token); // Return the token
    });
};
</code></pre>

<p>Thanks</p>
","2017-03-30 07:48:10","","-1","<javascript><node.js><oauth><yelp>","1","1"
"I am getting an internal server error on my local Python server when authenticating to Yelp API","<p>I am trying to authenticate to the Yelp API and this is what I'm getting:</p>

<p>{ ""error"": { ""description"": ""client_id or client_secret parameters not found. Make sure to provide client_id and client_secret in the body with the application/x-www-form-urlencoded content-type"", ""code"": ""VALIDATION_ERROR"" } }</p>

<p>This is the method I have defined in Python and I am have installed Python Flask. I have never worked with an API before this:</p>

<pre><code>@app.route(""/run_post"")
def run_post():
   url = ""https://api.yelp.com/oauth2/token""
   data = {'grant_type': 'client_credentials',
    'client_id': CLIENT_ID,
    'client_secret': CLIENT_SECRET,
    'Content-type': 'application/x-www-form-urlencoded'}

   body = requests.post(url, data=json.dumps(data))

   return json.dumps(body.json(), indent=4)
</code></pre>
","2017-04-02 00:25:53","43163582","0","<python><python-requests><yelp>","2","2"
"How to search local business by name, location in iOS?","<p>I am working on project in which we are displaying local business search. I am using YELP to search local business. As per <a href=""http://www.yelp.com/developers/documentation/v2/search_api"" rel=""nofollow"">YELP Documentation</a> i have created query. But it gives result based on location only. </p>

<p>I am trying with Google Place API but not getting desired result.</p>

<p>My YELP request - <a href=""http://api.yelp.com/v2/search/?term=restaurant&amp;location=nyc&amp;limit=20&amp;offset=1"" rel=""nofollow"">http://api.yelp.com/v2/search/?term=restaurant&amp;location=nyc&amp;limit=20&amp;offset=1</a>
My Google Place API request - <a href=""https://maps.googleapis.com/maps/api/place/textsearch/json?query=hotels+in+nyc&amp;sensor=true&amp;key=AIzaSyCHwd5OgRXdeuTWV46SHdMLq2lXL20t22U"" rel=""nofollow"">https://maps.googleapis.com/maps/api/place/textsearch/json?query=hotels+in+nyc&amp;sensor=true&amp;key=AIzaSyCHwd5OgRXdeuTWV46SHdMLq2lXL20t22U</a></p>

<ol>
<li>How can i get result by business name &amp; location as well using any YELP or Google Place API?</li>
<li>Which one is better to use YELP or Google Place API?</li>
</ol>
","2014-10-28 06:06:59","26801527","1","<ios><ios7><google-places-api><yelp>","3","2"
"How to make GET request to Yelp api using volley?","<p>I am using Volley to make get request to Yelp Api and keep getting ""BasicNetwork.performRequest: Unexpected response code 400 for <a href=""https://api.yelp.com/v3/businesses/search"" rel=""nofollow noreferrer"">https://api.yelp.com/v3/businesses/search</a>"" error. I made GET request on Postman using the same parameters and headers and it worked just fine. Yelp has released their new API v3 recently,so  I did not find any useful similar problem on stackoverflow.</p>

<pre><code>StringRequest stringrequest = new StringRequest(Request.Method.GET,
            ""https://api.yelp.com/v3/businesses/search"",
            new Response.Listener&lt;String&gt;(){
                @Override
                public void onResponse(String response) {
                    progressDialog.dismiss();
                    try {
                        JSONObject jsonObject = new JSONObject(response);
                    }catch(JSONException e){
                        e.printStackTrace();
                    }
                }
            },
            new Response.ErrorListener(){
                @Override
                public void onErrorResponse(VolleyError error){
                    progressDialog.hide();
                  Toast.makeText(getApplicationContext(),error.getMessage(),Toast.LENGTH_LONG).show();
                }
            }){
        @Override
        public Map&lt;String, String&gt; getHeaders() throws AuthFailureError {
            Map&lt;String,String&gt; headers = new HashMap&lt;&gt;();
            //headers.put(""Content-Type"",""application/x-www-form-urlencoded"");
            headers.put(""Authorization"",[Bearer myToken]);
            return headers;
        }

        @Override
        protected Map&lt;String,String&gt; getParams() throws AuthFailureError{
            Map&lt;String, String&gt; params = new HashMap&lt;&gt;();
            params.put(""latitude"",latitude);
            params.put(""longitude"",longitude);
            params.put(""radius"",""15"");
            return params;
        }
</code></pre>

<p>};
        RequestHandler.getInstance(this).addToRequestQueue(stringrequest);</p>
","2017-04-23 23:28:04","","1","<java><android><oauth-2.0><android-volley><yelp>","0","0"
"Accessing the Yelp Api","<p>In my application I have to add a button, and display the number of stars received from <code>YELP</code> as shown in this image: <img src=""https://i.stack.imgur.com/tozcc.png"" alt=""image"">, and upon clicking it I should navigate to a new View that will show the Yelp reviews.</p>

<p>1.) I have read the <a href=""http://www.yelp.com/developers/documentation/v2/search_api"" rel=""nofollow noreferrer"">Yelp API</a>, and was unable to find a way to append the <code>Store Name</code> to get its ratings in Yelp. </p>

<p>For example: I need to get the YELP ratings of <code>Agra Indian Restaurant</code>, so how should I get the <code>JSON</code> return values pertaining to <code>Agra Indian Restaurant</code>?</p>

<p>Is there any tutorial or sample code that illustrates how I could get this done?</p>
","2011-12-17 15:46:48","","1","<iphone><objective-c><yelp>","1","0"
"Getting the auth signature in the yelp api using python","<p>I'm trying to write a simple script in python using urllib2 and json where I print the json to the console. </p>

<p>Currently I'm having trouble getting the auth_signature value. I already have the url variable setup with the appropriate keys except for the auth_signature. How do I go about this? </p>

<p>Here is what I have:</p>

<pre><code>import json
import urllib2
import oauth2


timestamp = oauth2.generate_timestamp
nonce = oauth2.generate_nonce

url = ""http://api.yelp.com/v2/search?term=food&amp;location=Seattle&amp;callback=callbackYelpAuth&amp;oauth_consumer_key=XXX&amp;oauth_consumer_secret=XXX&amp;oauth_token=XXX&amp;oauth_signature_method=HMAC-SHA1&amp;oauth_timestamp="" + str(timestamp) + ""&amp;oauth_nonce="" + str(nonce) + ""&amp;oauth_signature="" + str(????)

json_obj = urllib2.urlopen(url)
data = json.load(json_obj)
print data
</code></pre>
","2015-12-09 18:26:42","","0","<python><json><api><urllib2><yelp>","1","0"
"How to authenticate Yelp API in scrapy? Pass Secret_Token and Search params?","<p>Below is my code that throws 400 error in Scrapy log. My logic behind this code is as follows - 1) I use post request to get my Secret_Token. 2) I set my header to use secret token and define parameters for API search string. Also I believe header with Secret_token should be passed as meta for further requests. 3) Here i expect Parse function to recieve json response from Request in #2 and parse it into items. After that loop inside Parse method with a list of parameters for ready and working Request #2.</p>

<p>The problem is that it does not work) Log attached. I wonder if i pass parameters and secret token correctly and how can i pass secret token in meta?
<a href=""https://i.stack.imgur.com/y0lH2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/y0lH2.png"" alt=""enter image description here""></a></p>

<pre><code>import scrapy
import json
import requests
import pprint



class YelpSpider(scrapy.Spider):
    name = ""yelp""
    allowed_domains = [""https://api.yelp.com""]

    def start_requests(self):
        params = {
            'grant_type': 'client_credentials',
            'client_id': '*******',
            'client_secret' : '*******'
        }  

        request = requests.post('https://api.yelp.com/oauth2/token', params = params)



        bearer_token = request.json()['access_token']
        headers = {'Authorization' : 'Bearer %s' % bearer_token}

        params = {
                    'term': 'restaurant',
                    'offset': 20,
                    'cc' : 'AU',
                    'location': 4806
                }

        yield scrapy.Request('https://api.yelp.com/v3/businesses/search', headers = headers, cookies = params, callback= self.parse)







    def parse(self, response):
        item = response.json()['businesses']
        return item
</code></pre>
","2017-03-06 13:53:42","","1","<python><api><scrapy><yelp>","2","0"
"Yelp Fusion API - Pulling Specific Business Data Using PHP And JSON","<p>I'm trying to figure out how to use the Yelp Fusion API with PHP to return the Yelp <code>rating</code> and <code>location</code> for a specific business. </p>

<p>I've looked for a code sample for the Yelp Fusion Business API in action, but I can't find one. I did find an example for the Yelp Fusion Search API (<a href=""https://github.com/Yelp/yelp-fusion/blob/master/fusion/php/sample.php"" rel=""nofollow noreferrer"">https://github.com/Yelp/yelp-fusion/blob/master/fusion/php/sample.php</a>), but I'm not a developer and I'm struggling modifying it to work for my needs. </p>

<p>Can someone please show me how to develop a php file that will get the <a href=""https://www.yelp.com/developers/documentation/v3/business"" rel=""nofollow noreferrer"">business data</a> for a specific business (pick anyone or use <code>the-crack-shack-encinitas</code>) and how to echo these individual pieces of data (<code>ratings</code> and <code>location</code>)?</p>

<p>Thank you for your time and assistance. </p>

<p>Todd</p>

<p>High School Web Design Teacher and Life Long Learner</p>

<p><strong>Documentation</strong></p>

<p><a href=""https://www.yelp.com/developers/documentation/v3/business"" rel=""nofollow noreferrer"">https://www.yelp.com/developers/documentation/v3/business</a></p>
","2017-03-30 21:02:53","43262683","0","<php><json><api><yelp>","3","0"
"Yelp API ios getting a larger image","<p>I am currently using the Yelp API for my project, and I need to get the image of a business to use as a background, displayed in a UIImageView. However, all the pictures are too small from the pictures obtained, so the background is blurry. I use this code to obtain the current business images:</p>

<pre><code>[UIImage imageWithData:[NSData dataWithContentsOfURL:[NSURL URLWithString:[businessDict objectForKey:@""image_url""]]]];
</code></pre>

<p>Is there anyway to obtain a larger image?</p>
","2013-07-31 08:49:17","23175327","2","<ios><objective-c><uiimageview><uiimage><yelp>","1","3"
"Is it possible to post a review using Yelp API?","<p>I am working with yelp api, I am able to retrieve the product reviews with the help of the api.</p>

<p>However, is it also possible to post a review using Yelp API?</p>

<p>I need to post a review for a product from my own php script.</p>
","2012-05-23 12:17:07","12777426","2","<yelp>","1","1"
"Retrieving information from Yelp API for Excel file of restaurants","<p>Total API newbie here. I have an Excel file of restaurants in my city. For each restaurant, I have its name, address, city, state, zip code, and coordinates. I would like to retrieve additional information about these restaurants, like their ratings and price levels, and add those variables to my datafile. Is this something I could do through Yelp Fusion API? I've tried googling my question but I am still unclear if this is possible or not. I'm also unsure on how to code this because I only know R and there is very little example code for Yelp Fusion API in R.</p>
","2017-05-07 21:38:34","48019330","0","<api><yelp>","1","0"
